Event ID,Player 1 Aces,Player 2 Aces,Player 1 Double faults,Player 2 Double faults,Player 1 Service points won,Player 2 Service points won,Player 1 Receiver points won,Player 2 Receiver points won,Player 1 Max points in a row,Player 2 Max points in a row,Player 1 Service games won,Player 2 Service games won,Player 1 Max games in a row,Player 2 Max games in a row,Player 1 Return games played,Player 2 Return games played,Player 1 Break points converted,Player 2 Break points converted,Player 1 Tiebreaks,Player 2 Tiebreaks,Player 1 First serve Made,Player 1 First serve Total,Player 2 First serve Made,Player 2 First serve Total,Player 1 Second serve Made,Player 1 Second serve Total,Player 2 Second serve Made,Player 2 Second serve Total,Player 1 First serve points Made,Player 1 First serve points Total,Player 2 First serve points Made,Player 2 First serve points Total,Player 1 Second serve points Made,Player 1 Second serve points Total,Player 2 Second serve points Made,Player 2 Second serve points Total,Player 1 Break points saved Made,Player 1 Break points saved Total,Player 2 Break points saved Made,Player 2 Break points saved Total,Player 1 First serve return points Made,Player 1 First serve return points Total,Player 2 First serve return points Made,Player 2 First serve return points Total,Player 1 Second serve return points Made,Player 1 Second serve return points Total,Player 2 Second serve return points Made,Player 2 Second serve return points Total,Year,Month,Day,Set 1,Set 2,Set 3,Set 1 Game 1,Set 1 Game 2,Set 1 Game 3,Set 1 Game 4,Set 1 Game 5,Set 1 Game 6,Set 1 Game 7,Set 1 Game 8,Set 1 Game 9,Set 1 Game 10,Set 1 Game 11,Set 1 Game 12,Set 2 Game 1,Set 2 Game 2,Set 2 Game 3,Set 2 Game 4,Set 2 Game 5,Set 2 Game 6,Set 2 Game 7,Set 2 Game 8,Set 2 Game 9,Set 2 Game 10,Set 2 Game 11,Set 2 Game 12,Set 3 Game 1,Set 3 Game 2,Set 3 Game 3,Set 3 Game 4,Set 3 Game 5,Set 3 Game 6,Set 3 Game 7,Set 3 Game 8,Set 3 Game 9,Set 3 Game 10,Set 3 Game 11,Set 3 Game 12,Match Score,Winner,Player 1 Tiebreak Wins,Player 2 Tiebreak Wins,Match Duration,Player 1 First serve Win %,Player 2 First serve Win %,Player 1 Second serve Win %,Player 2 Second serve Win %,Player 1 First serve return Win %,Player 2 First serve return Win %,Player 1 Second serve return Win %,Player 2 Second serve return Win %,Player 1 ID,Player 2 ID
12245715.0,0.0,0.0,0.0,0.0,13.0,3.0,13.0,4.0,12.0,2.0,5.0,1.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,17.0,17.0,14.0,16.0,0.0,0.0,2.0,2.0,13.0,17.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,14.0,4.0,17.0,2.0,2.0,0.0,0.0,2024.0,4.0,13.0,5-7,4-6,0,5-7,5-6,5-5,5-4,5-3,4-3,3-3,3-2,2-2,2-1,1-1,0-1,4-6,4-5,3-5,3-4,2-4,2-3,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,122.0,76.47058823529412,21.428571428571427,0.0,0.0,76.47058823529412,21.428571428571427,0.0,0.0,P0109,P0110
11465356.0,0.0,1.0,0.0,1.0,14.0,11.0,12.0,21.0,4.0,6.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,4.0,0.0,0.0,25.0,35.0,15.0,23.0,10.0,10.0,7.0,8.0,10.0,25.0,7.0,15.0,4.0,10.0,4.0,8.0,3.0,7.0,3.0,5.0,8.0,15.0,15.0,25.0,4.0,8.0,6.0,10.0,2023.0,7.0,24.0,5-7,5-2,4-6,5-7,5-6,5-5,5-4,5-3,4-3,3-3,2-3,2-2,1-2,1-1,0-1,5-2,5-2,5-1,4-1,3-1,2-1,1-1,0-1,0,0,0,0,4-6,4-5,4-4,4-3,3-3,2-3,1-3,1-2,0-2,0-1,0,0,1-2,2.0,0.0,0.0,161.0,40.0,46.66666666666666,40.0,50.0,40.0,46.66666666666666,40.0,50.0,P0111,P0093
12162040.0,1.0,0.0,0.0,0.0,12.0,16.0,3.0,13.0,2.0,8.0,3.0,7.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,13.0,25.0,14.0,19.0,12.0,12.0,5.0,5.0,5.0,13.0,12.0,14.0,7.0,12.0,4.0,5.0,3.0,5.0,0.0,0.0,2.0,14.0,8.0,13.0,1.0,5.0,5.0,12.0,2024.0,3.0,28.0,6-7,3-6,0,6-7,6-6,6-5,5-5,5-4,4-4,3-4,3-3,3-2,2-2,2-1,1-1,3-6,3-5,2-5,2-4,2-3,1-3,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,122.0,38.46153846153847,85.71428571428571,58.333333333333336,80.0,38.46153846153847,85.71428571428571,58.333333333333336,80.0,P0112,P0113
10381206.0,1.0,0.0,1.0,2.0,15.0,5.0,13.0,10.0,7.0,4.0,7.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,17.0,17.0,10.0,10.0,7.0,8.0,6.0,8.0,12.0,17.0,2.0,10.0,3.0,8.0,3.0,8.0,0.0,1.0,3.0,6.0,8.0,10.0,5.0,17.0,5.0,8.0,5.0,8.0,2022.0,6.0,21.0,6-1,7-5,0,6-1,5-1,4-1,4-0,3-0,2-0,1-0,0,0,0,0,0,7-5,6-5,5-5,5-4,4-4,3-4,3-3,3-2,2-2,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,94.0,70.58823529411765,20.0,37.5,37.5,70.58823529411765,20.0,37.5,37.5,P0075,P0114
13620048.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2024.0,5.0,17.0,4-1,0,0,4-1,4-1,3-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-0,1.0,0.0,0.0,33.0,100.0,0.0,75.0,0.0,100.0,0.0,75.0,0.0,P0115,P0116
12642196.0,0.0,0.0,1.0,1.0,19.0,19.0,18.0,11.0,6.0,3.0,9.0,7.0,2.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,24.0,30.0,30.0,37.0,5.0,6.0,6.0,7.0,15.0,24.0,16.0,30.0,4.0,6.0,3.0,7.0,1.0,2.0,4.0,6.0,14.0,30.0,9.0,24.0,4.0,7.0,2.0,6.0,2024.0,8.0,4.0,6-6,6-4,0,6-6,6-6,6-5,5-5,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,6-4,5-4,4-4,3-4,2-4,1-4,1-3,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-0,1.0,0.0,0.0,152.0,62.5,53.333333333333336,66.66666666666666,42.85714285714285,62.5,53.333333333333336,66.66666666666666,42.85714285714285,P0117,P0118
12057264.0,0.0,0.0,2.0,0.0,8.0,7.0,5.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,11.0,12.0,2.0,4.0,1.0,1.0,6.0,8.0,6.0,11.0,2.0,4.0,1.0,1.0,2.0,5.0,8.0,10.0,5.0,11.0,2.0,8.0,0.0,1.0,2.0,4.0,2024.0,2.0,13.0,4-6,7-6,1-6,4-6,4-5,3-5,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,7-6,6-6,5-6,5-5,4-5,4-4,3-4,3-3,3-2,3-1,2-1,1-1,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,1-2,2.0,1.0,0.0,160.0,75.0,54.54545454545454,50.0,100.0,75.0,54.54545454545454,50.0,100.0,P0119,P0113
11964112.0,0.0,0.0,0.0,1.0,9.0,15.0,13.0,15.0,3.0,5.0,6.0,8.0,1.0,2.0,5.0,4.0,2.0,3.0,0.0,0.0,24.0,24.0,27.0,28.0,0.0,0.0,0.0,1.0,9.0,24.0,15.0,27.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,12.0,27.0,15.0,24.0,1.0,1.0,0.0,0.0,2024.0,1.0,12.0,1-6,0-6,0,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0-6,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,69.0,37.5,55.55555555555556,0.0,0.0,37.5,55.55555555555556,0.0,0.0,P0023,P0109
12040217.0,0.0,3.0,0.0,0.0,14.0,14.0,12.0,19.0,4.0,4.0,5.0,7.0,2.0,5.0,4.0,5.0,2.0,4.0,0.0,0.0,21.0,33.0,15.0,26.0,12.0,12.0,11.0,11.0,7.0,21.0,11.0,15.0,7.0,12.0,3.0,11.0,4.0,8.0,0.0,2.0,4.0,15.0,14.0,21.0,8.0,11.0,5.0,12.0,2024.0,2.0,7.0,6-7,3-6,0,6-7,6-6,5-6,5-5,5-4,4-4,3-4,2-4,2-3,1-3,1-2,0-2,3-6,3-5,2-5,2-4,2-3,2-2,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,106.0,33.33333333333333,73.33333333333333,58.333333333333336,27.27272727272727,33.33333333333333,73.33333333333333,58.333333333333336,27.27272727272727,P0120,P0121
11097984.0,1.0,0.0,0.0,0.0,14.0,9.0,14.0,9.0,4.0,4.0,6.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,18.0,23.0,17.0,23.0,5.0,5.0,6.0,6.0,13.0,18.0,8.0,17.0,1.0,5.0,1.0,6.0,0.0,1.0,2.0,5.0,9.0,17.0,5.0,18.0,5.0,6.0,4.0,5.0,2023.0,3.0,18.0,6-2,6-4,0,6-2,5-2,4-2,3-2,2-2,2-1,1-1,1-0,0,0,0,0,6-4,5-4,4-4,4-3,3-3,2-3,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,92.0,72.22222222222221,47.05882352941176,20.0,16.666666666666664,72.22222222222221,47.05882352941176,20.0,16.666666666666664,P0122,P0123
11563413.0,1.0,2.0,0.0,6.0,20.0,22.0,13.0,6.0,6.0,5.0,10.0,7.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,15.0,26.0,21.0,35.0,11.0,11.0,8.0,14.0,12.0,15.0,18.0,21.0,8.0,11.0,4.0,14.0,0.0,0.0,2.0,3.0,3.0,21.0,3.0,15.0,10.0,14.0,3.0,11.0,2023.0,8.0,23.0,7-6,6-1,0,7-6,6-6,6-5,5-5,5-4,4-4,4-3,3-3,3-2,2-2,2-1,2-0,6-1,5-1,4-1,3-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,100.0,80.0,85.71428571428571,72.72727272727273,28.57142857142857,80.0,85.71428571428571,72.72727272727273,28.57142857142857,P0124,P0125
12302291.0,0.0,1.0,2.0,1.0,10.0,16.0,13.0,14.0,3.0,4.0,1.0,6.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,12.0,24.0,19.0,29.0,10.0,12.0,9.0,10.0,7.0,12.0,10.0,19.0,3.0,12.0,6.0,10.0,1.0,4.0,1.0,2.0,9.0,19.0,5.0,12.0,4.0,10.0,9.0,12.0,2024.0,5.0,9.0,6-2,6-0,0,6-2,5-2,5-1,4-1,3-1,2-1,1-1,1-0,0,0,0,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,99.0,58.333333333333336,52.63157894736842,25.0,60.0,58.333333333333336,52.63157894736842,25.0,60.0,P0126,P0094
12337623.0,1.0,0.0,0.0,1.0,18.0,13.0,5.0,23.0,3.0,7.0,3.0,7.0,1.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,27.0,41.0,13.0,18.0,14.0,14.0,4.0,5.0,11.0,27.0,10.0,13.0,7.0,14.0,3.0,5.0,4.0,7.0,1.0,1.0,3.0,13.0,16.0,27.0,2.0,5.0,7.0,14.0,2024.0,5.0,21.0,6-3,2-6,6-4,6-3,5-3,4-3,4-2,4-1,3-1,2-1,1-1,1-0,0,0,0,2-6,2-5,2-4,1-4,0-4,0-3,0-2,0-1,0,0,0,0,6-4,5-4,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,2-1,1.0,0.0,0.0,169.0,40.74074074074074,76.92307692307693,50.0,60.0,40.74074074074074,76.92307692307693,50.0,60.0,P0067,P0044
13257884.0,2.0,0.0,0.0,1.0,14.0,11.0,17.0,7.0,9.0,3.0,10.0,8.0,3.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,12.0,21.0,15.0,28.0,9.0,9.0,12.0,13.0,9.0,12.0,6.0,15.0,5.0,9.0,5.0,13.0,1.0,2.0,0.0,3.0,9.0,15.0,3.0,12.0,8.0,13.0,4.0,9.0,2025.0,1.0,5.0,2-6,1-6,0,2-6,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,74.0,75.0,40.0,55.55555555555556,38.46153846153847,75.0,40.0,55.55555555555556,38.46153846153847,P0035,P0023
11954594.0,0.0,1.0,0.0,1.0,21.0,23.0,14.0,18.0,2.0,4.0,5.0,7.0,1.0,4.0,4.0,5.0,0.0,2.0,0.0,0.0,30.0,39.0,30.0,37.0,9.0,9.0,6.0,7.0,15.0,30.0,19.0,30.0,6.0,9.0,4.0,7.0,3.0,5.0,5.0,5.0,11.0,30.0,15.0,30.0,3.0,7.0,3.0,9.0,2024.0,1.0,8.0,6-4,6-4,0,6-4,5-4,5-3,5-2,4-2,3-2,2-2,1-2,0-2,0-1,0,0,6-4,5-4,4-4,3-4,3-3,3-2,3-1,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,90.0,50.0,63.33333333333333,66.66666666666666,57.14285714285714,50.0,63.33333333333333,66.66666666666666,57.14285714285714,P0127,P0034
11637892.0,0.0,0.0,0.0,2.0,10.0,16.0,9.0,11.0,4.0,6.0,5.0,8.0,2.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,20.0,21.0,22.0,25.0,1.0,1.0,1.0,3.0,10.0,20.0,15.0,22.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,7.0,22.0,10.0,20.0,2.0,3.0,1.0,1.0,2023.0,9.0,21.0,6-3,7-5,0,6-3,5-3,4-3,3-3,2-3,1-3,1-2,0-2,0-1,0,0,0,7-5,6-5,5-5,5-4,4-4,3-4,2-4,2-3,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,111.0,50.0,68.18181818181817,0.0,33.33333333333333,50.0,68.18181818181817,0.0,33.33333333333333,P0128,P0129
12536551.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,3.0,5.0,8.0,2024.0,7.0,13.0,1-6,5-7,0,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,5-7,5-6,5-5,5-4,4-4,3-4,3-3,3-2,2-2,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,114.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,P0130,P0131
11436534.0,2.0,0.0,1.0,2.0,14.0,23.0,15.0,13.0,4.0,5.0,8.0,9.0,1.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,16.0,27.0,27.0,38.0,10.0,11.0,9.0,11.0,8.0,16.0,19.0,27.0,6.0,11.0,4.0,11.0,1.0,3.0,2.0,3.0,8.0,27.0,8.0,16.0,7.0,11.0,5.0,11.0,2023.0,7.0,17.0,6-2,7-6,3-6,6-2,5-2,4-2,3-2,3-1,2-1,1-1,0-1,0,0,0,0,7-6,6-6,5-6,5-5,5-4,4-4,4-3,4-2,4-1,4-0,3-0,2-0,3-6,3-5,2-5,2-4,2-3,2-2,1-2,1-1,1-0,0,0,0,2-1,1.0,1.0,0.0,147.0,50.0,70.37037037037037,54.54545454545454,36.36363636363637,50.0,70.37037037037037,54.54545454545454,36.36363636363637,P0068,P0132
12087272.0,0.0,0.0,0.0,1.0,5.0,12.0,8.0,12.0,5.0,6.0,2.0,7.0,1.0,4.0,4.0,3.0,1.0,3.0,0.0,0.0,10.0,17.0,16.0,20.0,7.0,7.0,3.0,4.0,3.0,10.0,11.0,16.0,2.0,7.0,1.0,4.0,0.0,3.0,3.0,4.0,5.0,16.0,7.0,10.0,3.0,4.0,5.0,7.0,2024.0,3.0,2.0,5-7,2-6,0,5-7,5-6,5-5,5-4,5-3,4-3,4-2,4-1,3-1,2-1,1-1,0-1,2-6,2-5,2-4,2-3,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,121.0,30.0,68.75,28.57142857142857,25.0,30.0,68.75,28.57142857142857,25.0,P0133,P0085
11926000.0,0.0,0.0,3.0,2.0,9.0,10.0,7.0,22.0,3.0,7.0,3.0,6.0,1.0,5.0,3.0,4.0,1.0,4.0,0.0,0.0,21.0,31.0,8.0,17.0,7.0,10.0,7.0,9.0,7.0,21.0,5.0,8.0,2.0,10.0,5.0,9.0,4.0,8.0,2.0,3.0,3.0,8.0,14.0,21.0,4.0,9.0,8.0,10.0,2024.0,1.0,2.0,1-0,3-6,6-3,10-8,0,0,0,0,0,0,0,0,0,0,0,3-6,3-5,2-5,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,6-3,5-3,4-3,3-3,3-2,2-2,1-2,0-2,0-1,0,0,0,2-1,1.0,0.0,0.0,100.0,33.33333333333333,62.5,20.0,55.55555555555556,33.33333333333333,62.5,20.0,55.55555555555556,P0096,P0106
11299134.0,0.0,0.0,1.0,5.0,6.0,15.0,12.0,16.0,3.0,8.0,2.0,6.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,16.0,22.0,13.0,27.0,5.0,6.0,9.0,14.0,4.0,16.0,8.0,13.0,2.0,6.0,7.0,14.0,2.0,6.0,1.0,3.0,5.0,13.0,12.0,16.0,7.0,14.0,4.0,6.0,2023.0,5.0,23.0,2-6,1-6,0,2-6,2-5,2-4,2-3,1-3,1-2,1-1,1-0,0,0,0,0,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,88.0,25.0,61.53846153846154,33.33333333333333,50.0,25.0,61.53846153846154,33.33333333333333,50.0,P0134,P0135
10731045.0,1.0,0.0,0.0,1.0,17.0,12.0,19.0,17.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,5.0,4.0,3.0,0.0,0.0,18.0,34.0,23.0,31.0,16.0,16.0,7.0,8.0,11.0,18.0,10.0,23.0,6.0,16.0,2.0,8.0,2.0,5.0,5.0,9.0,13.0,23.0,7.0,18.0,6.0,8.0,10.0,16.0,2022.0,10.0,3.0,6-4,6-2,0,6-4,5-4,4-4,4-3,3-3,3-2,2-2,1-2,0-2,0-1,0,0,6-2,6-2,5-2,4-2,4-1,3-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,115.0,61.11111111111112,43.47826086956522,37.5,25.0,61.11111111111112,43.47826086956522,37.5,25.0,P0136,P0137
11425336.0,0.0,3.0,2.0,4.0,15.0,20.0,14.0,15.0,4.0,4.0,5.0,8.0,1.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,18.0,30.0,21.0,34.0,10.0,12.0,9.0,13.0,10.0,18.0,13.0,21.0,5.0,12.0,7.0,13.0,0.0,2.0,1.0,2.0,8.0,21.0,8.0,18.0,6.0,13.0,7.0,12.0,2023.0,7.0,19.0,4-6,2-6,0,4-6,4-5,4-4,3-4,3-3,3-2,2-2,2-1,1-1,1-0,0,0,2-6,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,97.0,55.55555555555556,61.90476190476191,41.66666666666667,53.84615384615385,55.55555555555556,61.90476190476191,41.66666666666667,53.84615384615385,P0116,P0106
11380063.0,0.0,0.0,2.0,0.0,13.0,16.0,4.0,17.0,4.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,19.0,30.0,14.0,20.0,9.0,11.0,6.0,6.0,8.0,19.0,11.0,14.0,5.0,11.0,5.0,6.0,7.0,9.0,0.0,0.0,3.0,14.0,11.0,19.0,1.0,6.0,6.0,11.0,2023.0,6.0,27.0,6-2,6-3,0,6-2,5-2,4-2,3-2,3-1,2-1,2-0,1-0,0,0,0,0,6-3,5-3,4-3,3-3,2-3,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,87.0,42.10526315789473,78.57142857142857,45.45454545454545,83.33333333333334,42.10526315789473,78.57142857142857,45.45454545454545,83.33333333333334,P0138,P0089
12450312.0,3.0,1.0,2.0,2.0,13.0,2.0,12.0,4.0,8.0,2.0,8.0,3.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,10.0,17.0,8.0,14.0,5.0,7.0,4.0,6.0,9.0,10.0,1.0,8.0,4.0,7.0,1.0,6.0,1.0,1.0,1.0,4.0,7.0,8.0,1.0,10.0,5.0,6.0,3.0,7.0,2024.0,6.0,22.0,6-3,6-3,0,6-3,5-3,4-3,3-3,3-2,2-2,2-1,1-1,1-0,0,0,0,6-3,5-3,4-3,4-2,3-2,3-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,104.0,90.0,12.5,57.14285714285714,16.666666666666664,90.0,12.5,57.14285714285714,16.666666666666664,P0139,P0088
12261634.0,0.0,0.0,0.0,1.0,11.0,14.0,10.0,13.0,4.0,4.0,1.0,6.0,2.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,13.0,24.0,19.0,24.0,11.0,11.0,4.0,5.0,7.0,13.0,11.0,19.0,4.0,11.0,3.0,5.0,2.0,5.0,1.0,2.0,8.0,19.0,6.0,13.0,2.0,5.0,7.0,11.0,2024.0,5.0,4.0,2-6,5-7,6-2,2-6,2-5,2-4,2-3,2-2,2-1,1-1,0-1,0,0,0,0,5-7,5-6,5-5,5-4,5-3,4-3,4-2,3-2,2-2,1-2,1-1,0-1,6-2,5-2,5-1,4-1,4-0,3-0,2-0,1-0,0,0,0,0,1-2,2.0,0.0,0.0,141.0,53.84615384615385,57.89473684210527,36.36363636363637,60.0,53.84615384615385,57.89473684210527,36.36363636363637,60.0,P0140,P0141
10975748.0,3.0,0.0,2.0,1.0,23.0,22.0,19.0,14.0,5.0,4.0,7.0,5.0,2.0,3.0,6.0,6.0,2.0,2.0,1.0,0.0,25.0,37.0,28.0,41.0,10.0,12.0,12.0,13.0,17.0,25.0,11.0,28.0,6.0,12.0,11.0,13.0,0.0,2.0,3.0,5.0,17.0,28.0,8.0,25.0,2.0,13.0,6.0,12.0,2023.0,1.0,13.0,7-6,6-2,0,7-6,6-6,5-6,5-5,4-5,3-5,3-4,2-4,2-3,2-2,2-1,1-1,6-2,6-2,5-2,4-2,3-2,2-2,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,104.0,68.0,39.285714285714285,50.0,84.61538461538461,68.0,39.285714285714285,50.0,84.61538461538461,P0142,P0143
13416087.0,1.0,0.0,2.0,1.0,15.0,2.0,12.0,8.0,7.0,2.0,8.0,4.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,11.0,23.0,2.0,14.0,10.0,12.0,11.0,12.0,9.0,11.0,0.0,2.0,6.0,12.0,2.0,12.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,11.0,10.0,12.0,6.0,12.0,2025.0,2.0,4.0,7-5,7-6,0,7-5,6-5,5-5,4-5,4-4,4-3,3-3,3-2,2-2,2-1,1-1,0-1,7-6,6-6,5-6,5-5,4-5,4-4,4-3,3-3,2-3,1-3,1-2,0-2,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,144.0,81.81818181818183,0.0,50.0,16.666666666666664,81.81818181818183,0.0,50.0,16.666666666666664,P0002,P0144
11570885.0,0.0,0.0,0.0,0.0,7.0,18.0,16.0,14.0,4.0,5.0,8.0,11.0,2.0,3.0,3.0,4.0,1.0,3.0,0.0,0.0,13.0,21.0,22.0,34.0,8.0,8.0,12.0,12.0,6.0,13.0,12.0,22.0,1.0,8.0,6.0,12.0,1.0,4.0,5.0,6.0,10.0,22.0,7.0,13.0,6.0,12.0,7.0,8.0,2023.0,8.0,26.0,4-6,6-4,3-6,4-6,4-5,3-5,3-4,3-3,3-2,3-1,2-1,1-1,1-0,0,0,6-4,5-4,4-4,4-3,3-3,3-2,2-2,2-1,1-1,0-1,0,0,3-6,3-5,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,0,1-2,2.0,0.0,0.0,169.0,46.15384615384615,54.54545454545454,12.5,50.0,46.15384615384615,54.54545454545454,12.5,50.0,P0145,P0029
11652766.0,0.0,0.0,2.0,0.0,18.0,16.0,7.0,15.0,4.0,6.0,7.0,9.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,20.0,33.0,16.0,23.0,11.0,13.0,7.0,7.0,12.0,20.0,13.0,16.0,6.0,13.0,3.0,7.0,2.0,4.0,4.0,4.0,3.0,16.0,8.0,20.0,4.0,7.0,7.0,13.0,2023.0,9.0,17.0,6-4,6-7,6-2,6-4,5-4,5-3,4-3,3-3,3-2,3-1,2-1,1-1,0-1,0,0,6-7,6-6,6-5,5-5,4-5,4-4,4-3,3-3,2-3,1-3,1-2,1-1,6-2,5-2,4-2,4-1,3-1,3-0,2-0,1-0,0,0,0,0,2-1,1.0,0.0,1.0,188.0,60.0,81.25,46.15384615384615,42.85714285714285,60.0,81.25,46.15384615384615,42.85714285714285,P0146,P0147
10928075.0,3.0,3.0,0.0,1.0,21.0,25.0,20.0,7.0,7.0,4.0,10.0,7.0,3.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,15.0,28.0,25.0,45.0,13.0,13.0,19.0,20.0,13.0,15.0,14.0,25.0,8.0,13.0,11.0,20.0,1.0,2.0,1.0,3.0,11.0,25.0,2.0,15.0,9.0,20.0,5.0,13.0,2022.0,12.0,17.0,7-5,6-3,0,7-5,6-5,5-5,4-5,4-4,3-4,3-3,2-3,2-2,1-2,0-2,0-1,6-3,5-3,5-2,4-2,4-1,3-1,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,136.0,86.66666666666667,56.00000000000001,61.53846153846154,55.00000000000001,86.66666666666667,56.00000000000001,61.53846153846154,55.00000000000001,P0126,P0148
